Id,reference
12432,25.7397
12433,43.4193
12434,49.3354
12435,83.1922
12436,41.6612
12437,40.6598
12438,55.705
12439,21.4556
12440,55.3888
12441,36.7208
12442,36.1164
12443,37.0768
12444,71.4452
12445,13.3045
12446,78.5375
12447,53.5401
12448,53.8705
12449,41.6048
12450,70.7953
12451,33.3
12452,70.3588
12453,67.0452
12454,75.0129
12455,31.6339
12456,43.049
12457,13.2443
12458,2.17457
12459,70.9532
12460,13.9369
12461,48.0726
12462,49.6366
12463,49.9799
12464,58.1143
12465,69.2285
12466,85.6217
12467,8.73292
12468,45.3488
12469,46.8965
12470,38.1133
12471,44.7099
12472,24.6112
12473,20.4688
12474,82.4205
12475,56.0541
12476,52.6063
12477,29.2625
12478,61.4809
12479,63.4168
12480,36.5547
12481,35.0332
12482,70.5746
12483,6.68385
12484,45.7881
12485,67.6984
12486,62.2498
12487,57.3782
12488,33.5938
12489,53.5719
12490,50.8778
12491,68.2205
12492,79.6961
12493,54.0668
12494,79.7959
12495,44.9777
12496,36.8331
12497,57.1113
12498,79.3291
12499,52.5607
12500,60.1332
12501,10.9664
12502,34.8099
12503,57.7582
12504,32.672
12505,42.484
12506,31.8783
12507,81.0275
12508,74.3696
12509,36.5656
12510,35.8652
12511,39.6943
12512,46.8569
12513,43.8938
12514,42.9145
12515,41.2835
12516,33.5409
12517,49.051
12518,30.5882
12519,18.8576
12520,44.0255
12521,29.9117
12522,50.2012
12523,15.746
12524,78.8273
12525,61.9994
12526,57.4077
12527,79.4771
12528,81.5899
12529,46.3146
12530,66.4096
12531,77.7236
12532,41.8396
12533,47.8056
12534,62.8412
12535,78.6146
12536,39.1541
12537,89.6016
12538,21.8114
12539,72.9287
12540,28.1778
12541,76.4566
12542,45.8487
12543,59.7688
12544,62.2626
12545,85.8142
12546,79.7486
12547,15.2327
12548,61.6471
12549,30.0973
12550,61.5747
12551,57.4904
12552,33.8969
12553,42.3607
12554,28.2799
12555,41.168
12556,60.6514
12557,60.4444
12558,4.90891
12559,12.2743
12560,64.0429
12561,53.9791
12562,22.5541
12563,53.1676
12564,41.7658
12565,46.0241
12566,29.748
12567,17.1079
12568,34.5759
12569,36.5617
12570,75.6922
12571,36.1371
12572,39.0288
12573,27.1349
12574,-1.66943
12575,35.9879
12576,28.4472
12577,15.7664
12578,88.3718
12579,14.9484
12580,57.8792
12581,62.4262
12582,61.6058
12583,36.3135
12584,38.3389
12585,47.2429
12586,53.0182
12587,61.9633
12588,28.5232
12589,73.2902
12590,18.6325
12591,40.0249
12592,47.9013
12593,24.1876
12594,54.3429
12595,55.2585
12596,61.6628
12597,52.6622
12598,41.6742
12599,71.8302
12600,44.0668
12601,36.0985
12602,67.245
12603,71.0243
12604,25.2151
12605,52.0713
12606,56.1722
12607,38.7916
12608,31.7858
12609,25.7657
12610,36.3788
12611,25.4829
12612,35.8353
12613,68.9829
12614,6.55027
12615,12.6383
12616,9.05688
12617,22.5875
12618,28.1339
12619,30.8836
12620,16.2035
12621,58.0063
12622,1.29482
12623,91.9572
12624,37.5211
12625,24.0163
12626,59.9743
12627,72.981
12628,38.072
12629,53.1589
12630,54.9558
12631,54.8939
12632,34.5305
12633,54.0714
12634,64.6384
12635,45.1012
12636,43.6252
12637,31.7304
12638,48.7748
12639,49.752
12640,54.7692
12641,53.8818
12642,48.4905
12643,44.9982
12644,67.1282
12645,29.6638
12646,0.307114
12647,22.9248
12648,41.4346
12649,51.3766
12650,58.0607
12651,42.5946
12652,19.2018
12653,50.1247
12654,57.1596
12655,22.3315
12656,49.0117
12657,74.4469
12658,48.519
12659,37.0156
12660,39.7553
12661,52.3791
12662,26.3376
12663,36.236
12664,79.923
12665,66.3842
12666,55.8305
12667,18.7442
12668,37.2187
12669,49.4336
12670,44.8648
12671,20.1586
12672,62.6548
12673,45.5045
12674,36.4869
12675,67.0759
12676,18.4619
12677,33.1127
12678,64.4037
12679,71.7583
12680,81.2264
12681,68.3334
12682,44.0571
12683,31.4169
12684,42.2563
12685,36.5071
12686,61.6079
12687,61.4783
12688,38.0454
12689,51.1892
12690,34.7716
12691,59.4024
12692,35.4895
12693,15.8823
12694,34.4889
12695,40.7492
12696,8.21916
12697,85.377
12698,56.0324
12699,59.4869
12700,69.0551
12701,80.7905
12702,44.2238
12703,83.3143
12704,81.8747
12705,37.25
12706,70.9479
12707,57.5774
12708,47.6681
12709,75.338
12710,66.4389
12711,64.9155
12712,39.718
12713,8.07938
12714,77.7892
12715,37.4256
12716,79.3729
12717,38.728
12718,38.2076
12719,15.6302
12720,37.3719
12721,39.6678
12722,14.0171
12723,76.8948
12724,55.3027
12725,65.5603
12726,82.7342
12727,19.8428
12728,66.5952
12729,49.6698
12730,58.2733
12731,53.6726
12732,55.9133
12733,29.2026
12734,53.3536
12735,41.1624
12736,42.7664
12737,16.8308
12738,40.4789
12739,31.5631
12740,30.8887
12741,53.1895
12742,55.8806
12743,21.6637
12744,42.9587
12745,64.7252
12746,27.0564
12747,17.7166
12748,47.5917
12749,47.0458
12750,32.1775
12751,81.8758
12752,43.4867
12753,35.3642
12754,26.1848
12755,68.1509
12756,42.4605
12757,42.0432
12758,53.238
12759,43.0568
12760,30.1413
12761,63.934
12762,17.7554
12763,29.6182
12764,52.6866
12765,62.3198
12766,76.5659
12767,72.8568
12768,56.3989
12769,33.7718
12770,10.4156
12771,70.1608
12772,46.898
12773,82.565
12774,44.7551
12775,79.6148
12776,72.9893
12777,92.5554
12778,39.5214
12779,30.6781
12780,28.1654
12781,53.5484
12782,46.3058
12783,59.0508
12784,76.6315
12785,55.4495
12786,19.3632
12787,83.9242
12788,81.4432
12789,47.6954
12790,68.5077
12791,42.7587
12792,60.209
12793,12.3979
12794,31.2283
12795,31.3403
12796,33.8362
12797,16.5374
12798,7.3663
12799,57.6736
12800,78.7391
12801,60.172
12802,7.97114
12803,42.443
12804,10.4702
12805,5.25523
12806,15.3717
12807,38.0496
12808,47.8173
12809,37.8684
12810,50.8144
12811,4.52218
12812,81.9022
12813,88.1647
12814,75.7743
12815,11.1706
12816,32.7214
12817,42.9404
12818,6.58592
12819,84.52
12820,32.0095
12821,8.11385
12822,7.07909
12823,35.5854
12824,64.5279
12825,43.3788
12826,11.8981
12827,51.8401
12828,23.6274
12829,35.5828
12830,45.2512
12831,28.7349
12832,24.056
12833,44.0834
12834,54.4761
12835,78.8958
12836,53.5286
12837,54.9003
12838,35.5876
12839,75.6091
12840,49.3999
12841,38.3612
12842,53.2717
12843,21.4633
12844,49.9351
12845,18.02
12846,37.54
12847,39.4193
12848,23.6736
12849,44.9421
12850,30.0366
12851,18.4212
12852,82.0319
12853,83.4816
12854,81.899
12855,59.9614
12856,56.4026
12857,47.586
12858,42.6317
12859,46.178
12860,55.5145
12861,11.7599
12862,41.0565
12863,69.3017
12864,68.6372
12865,28.2596
12866,51.8643
12867,46.8325
12868,19.2646
12869,43.2725
12870,24.6895
12871,51.2526
12872,68.4945
12873,9.60076
12874,43.1995
12875,39.8835
12876,30.4032
12877,50.3615
12878,60.71
12879,57.5008
12880,58.1562
12881,92.3246
12882,68.3643
12883,57.2528
12884,71.6492
12885,64.7309
12886,53.1562
12887,27.7754
12888,18.8983
12889,12.4367
12890,39.1203
12891,51.7792
12892,28.3678
12893,33.442
12894,9.49074
12895,52.2152
12896,69.8032
12897,74.8743
12898,83.35
12899,34.2701
12900,37.6151
12901,15.9448
12902,75.7321
12903,89.5386
12904,39.9807
12905,28.8603
12906,25.0535
12907,47.1172
12908,56.0241
12909,70.3072
12910,32.9447
12911,19.502
12912,10.8231
12913,48.706
12914,84.9229
12915,81.5531
12916,29.9384
12917,56.7326
12918,30.4906
12919,46.4664
12920,48.7126
12921,39.1984
12922,55.1401
12923,73.7417
12924,63.5731
12925,45.7189
12926,33.5841
12927,53.9927
12928,46.0059
12929,41.4273
12930,34.3356
12931,15.4232
12932,13.8129
12933,8.77524
12934,38.1364
12935,41.9503
12936,82.6024
12937,85.0142
12938,51.9147
12939,58.2888
12940,35.0208
12941,66.5194
12942,67.2198
12943,32.8678
12944,70.3758
12945,56.3803
12946,28.8427
12947,36.9274
12948,90.4677
12949,21.4914
12950,19.1702
12951,45.0404
12952,39.4906
12953,80.8968
12954,56.7336
12955,48.5469
12956,44.2355
12957,66.5307
12958,12.1867
12959,34.0474
12960,18.886
12961,61.3113
12962,12.2442
12963,37.8566
12964,40.7185
12965,76.8087
12966,48.5854
12967,31.699
12968,59.4658
12969,71.9746
12970,18.8356
12971,23.061
12972,50.2086
12973,68.9566
12974,67.49
12975,68.1041
12976,28.0354
12977,81.3661
12978,35.7191
12979,15.4415
12980,52.6396
12981,48.9549
12982,39.6082
12983,18.005
12984,70.9964
12985,8.96464
12986,33.1087
12987,37.4518
12988,40.2376
12989,58.5792
12990,44.952
12991,81.6683
12992,55.4008
12993,48.5158
12994,21.0524
12995,40.6507
12996,31.2945
12997,70.4835
12998,87.5609
12999,17.9695
13000,45.7818
13001,58.5262
13002,70.7961
13003,49.0069
13004,47.6649
13005,61.6374
13006,31.0008
13007,74.6323
13008,43.5578
13009,58.3451
13010,55.0732
13011,43.6202
13012,54.1917
13013,56.391
13014,80.5494
13015,48.6916
13016,21.8255
13017,13.5935
13018,30.1473
13019,37.5813
13020,47.5425
13021,50.4886
13022,74.0776
13023,56.1168
13024,81.9187
13025,25.1777
13026,63.9672
13027,86.3906
13028,46.2529
13029,42.1421
13030,18.3141
13031,50.125
13032,56.9703
13033,38.8313
13034,28.9457
13035,72.6857
13036,39.9574
13037,9.45606
13038,58.5432
13039,41.2313
13040,32.532
13041,8.56927
13042,52.3738
13043,53.5531
13044,80.4935
13045,31.418
13046,35.3017
13047,33.5944
13048,33.5727
13049,41.4793
13050,33.0998
13051,21.3784
13052,55.7372
13053,47.6713
13054,89.2212
13055,41.64
13056,18.7039
13057,44.6553
13058,81.609
13059,49.1158
13060,78.3019
13061,52.8124
13062,53.4893
13063,65.1293
13064,52.3094
13065,51.794
13066,75.2991
13067,75.3413
13068,61.0257
13069,37.0143
13070,30.3585
13071,39.4816
13072,51.2195
13073,32.4527
13074,51.3657
13075,37.4573
13076,4.05157
13077,52.2386
13078,52.6272
13079,40.9025
13080,43.7989
13081,72.01
13082,82.0794
13083,57.3695
13084,47.8011
13085,39.5273
13086,67.413
13087,28.9421
13088,55.262
13089,71.8292
13090,83.6909
13091,10.8529
13092,14.9589
13093,67.0125
13094,72.6316
13095,57.144
13096,63.9253
13097,32.3024
13098,76.5141
13099,49.5348
13100,84.7459
13101,35.6321
13102,51.3861
13103,22.9393
13104,45.5976
13105,49.5717
13106,59.8967
13107,38.999
13108,18.5866
13109,36.8438
13110,68.8656
13111,77.9037
13112,76.0774
13113,82.1358
13114,29.3818
13115,56.3428
13116,20.1286
13117,22.7437
13118,17.7349
13119,87.8787
13120,80.2803
13121,34.8122
13122,58.4728
13123,55.3011
13124,9.78617
13125,38.5014
13126,75.0208
13127,40.504
13128,24.0594
13129,81.6186
13130,48.132
13131,55.4943
13132,13.8704
13133,64.0039
13134,75.4931
13135,55.9184
13136,12.5125
13137,14.2601
13138,47.579
13139,67.4755
13140,75.4793
13141,39.214
13142,25.2823
13143,55.7573
13144,36.0847
13145,44.0961
13146,29.3374
13147,67.3479
13148,27.8774
13149,51.0973
13150,17.9482
13151,33.033
13152,68.9459
13153,52.3134
13154,10.2638
13155,23.0681
13156,42.0228
13157,36.4733
13158,59.0642
13159,49.5178
13160,42.8068
13161,79.5288
13162,34.7986
13163,56.9449
13164,67.4411
13165,21.4617
13166,89.7959
13167,31.4434
13168,31.351
13169,89.9559
13170,67.7184
13171,55.7391
13172,64.8846
13173,53.7381
13174,41.9369
13175,1.31471
13176,84.8835
13177,63.1259
13178,64.8314
13179,50.3902
13180,65.9134
13181,17.8114
13182,42.6799
13183,31.6789
13184,38.4894
13185,12.0899
13186,47.6098
13187,87.5445
13188,66.0684
13189,40.2671
13190,14.1661
13191,63.3854
13192,53.3544
13193,20.9512
13194,70.0176
13195,34.4786
13196,39.6385
13197,4.76781
13198,24.4161
13199,6.72496
13200,34.687
13201,66.6708
13202,33.3635
13203,56.2222
13204,44.3712
13205,77.2878
13206,45.1016
13207,23.5486
13208,82.8512
13209,71.9026
13210,47.716
13211,4.39498
13212,46.4144
13213,41.7099
13214,46.5473
13215,78.469
13216,65.3164
13217,72.1422
13218,23.6682
13219,59.364
13220,31.5377
13221,75.6151
13222,44.2551
13223,41.4626
13224,37.173
13225,60.4938
13226,73.7375
13227,79.5493
13228,77.4775
13229,51.4706
13230,62.25
13231,76.7979
13232,93.1048
13233,16.9248
13234,56.2183
13235,16.8063
13236,43.4274
13237,58.9879
13238,72.7164
13239,65.0249
13240,46.3897
13241,75.5264
13242,91.4356
13243,85.6042
13244,56.0562
13245,31.9768
13246,70.893
13247,58.4411
13248,53.1653
13249,71.5734
13250,31.6535
13251,27.8694
13252,56.4905
13253,34.3986
13254,34.8297
13255,57.736
13256,33.5175
13257,38.9799
13258,36.7272
13259,46.8876
13260,92.0332
13261,52.7859
13262,49.4243
13263,52.5733
13264,48.6982
13265,61.8972
13266,44.8667
13267,33.567
13268,60.7144
13269,38.2126
13270,42.0153
13271,83.8974
13272,30.0908
13273,46.0666
13274,57.7606
13275,79.7041
13276,43.3934
13277,54.1169
13278,67.0186
13279,15.5678
13280,31.7846
13281,21.7194
13282,32.146
13283,50.1812
13284,36.0251
13285,21.4601
13286,23.7513
13287,38.7622
13288,35.6727
13289,39.8565
13290,26.5292
13291,32.7089
13292,33.8587
13293,47.0725
13294,75.1813
13295,48.6589
13296,51.5873
13297,42.9158
13298,86.9223
13299,56.1157
13300,92.1756
13301,23.2255
13302,24.1868
13303,31.7402
13304,34.7026
13305,63.6344
13306,50.2717
13307,44.8666
13308,60.8478
13309,43.8544
13310,49.773
13311,51.49
13312,5.8398
13313,32.2881
13314,66.2063
13315,88.2924
13316,31.0343
13317,39.5662
13318,44.3768
13319,70.9109
13320,59.7308
13321,33.1731
13322,88.2993
13323,69.103
13324,39.6816
13325,41.2836
13326,52.3435
13327,34.8127
13328,76.5188
13329,62.0285
13330,35.8947
13331,51.1221
13332,12.4278
13333,29.9832
13334,27.7885
13335,39.0375
13336,38.2378
13337,39.1151
13338,40.0681
13339,55.1863
13340,85.2883
13341,38.0236
13342,61.1129
13343,76.3213
13344,69.8701
13345,54.5682
13346,30.8264
13347,85.1065
13348,38.8184
13349,16.5258
13350,37.4103
13351,78.4832
13352,83.8543
13353,14.0058
13354,23.9718
13355,61.5601
13356,61.995
13357,62.1357
13358,51.2818
13359,46.9679
13360,27.2369
13361,41.3395
13362,68.949
13363,24.1141
13364,12.6594
13365,56.3301
13366,71.2687
13367,44.1872
13368,29.8082
13369,3.10278
13370,40.2479
13371,79.1729
13372,73.3987
13373,40.143
13374,88.945
13375,15.2821
13376,45.7117
13377,35.3786
13378,64.1288
13379,49.9086
13380,83.3355
13381,45.3136
13382,45.6196
13383,79.6628
13384,30.3572
13385,55.4382
13386,45.6387
13387,75.1932
13388,38.9535
13389,50.3891
13390,78.6026
13391,28.4437
13392,68.3583
13393,37.0908
13394,49.6698
13395,45.7782
13396,40.5191
13397,56.7265
13398,40.4908
13399,27.1583
13400,47.3443
13401,77.19
13402,71.623
13403,23.0423
13404,73.7147
13405,35.2478
13406,46.9185
13407,58.9491
13408,29.6184
13409,25.9492
13410,65.105
13411,44.3247
13412,38.0291
13413,43.1501
13414,47.2344
13415,55.1991
13416,16.2008
13417,86.7764
13418,29.3659
13419,54.7701
13420,35.7997
13421,37.2496
13422,78.2066
13423,38.1114
13424,12.868
13425,22.8698
13426,24.9738
13427,58.5453
13428,35.9103
13429,56.645
13430,59.9513
13431,41.011
13432,35.244
13433,30.8172
13434,59.5249
13435,38.767
13436,10.6792
13437,16.3634
13438,37.1552
13439,77.9306
13440,39.3094
13441,14.659
13442,46.5451
13443,80.3517
13444,27.3185
13445,45.1116
13446,61.4762
13447,40.7832
13448,54.0647
13449,34.5378
13450,30.2177
13451,75.1535
13452,23.7294
13453,66.4231
13454,52.1707
13455,49.6033
13456,51.3246
13457,73.8531
13458,50.6389
13459,75.1709
13460,61.0619
13461,34.5566
13462,40.9515
13463,54.4475
13464,51.6573
13465,88.0724
13466,46.3676
13467,9.43935
13468,36.5865
13469,35.1377
13470,84.5796
13471,85.6827
13472,46.2875
13473,10.3613
13474,40.1162
13475,41.1294
13476,8.64248
13477,66.2224
13478,78.5123
13479,44.2925
13480,50.1168
13481,28.1164
13482,59.3821
13483,81.2266
13484,8.40406
13485,46.4551
13486,36.5416
13487,36.272
13488,47.6227
13489,46.2875
13490,68.9422
13491,6.8058
13492,92.5368
13493,52.3917
13494,48.3259
13495,15.8909
13496,41.303
13497,26.6729
13498,78.7406
13499,50.7024
13500,23.803
13501,16.8298
13502,60.6751
13503,82.0339
13504,64.5352
13505,14.1284
13506,64.4004
13507,51.5322
13508,36.6239
13509,39.4025
13510,33.5145
13511,33.6765
13512,54.5077
13513,72.1809
13514,19.0711
13515,17.4345
13516,73.519
13517,15.5596
13518,36.2757
13519,75.9869
13520,18.2865
13521,62.4556
13522,25.9541
13523,73.573
13524,-0.171668
13525,44.7818
13526,78.8303
13527,40.4302
13528,16.4639
13529,14.7367
13530,47.6532
13531,33.3624
13532,49.7997
13533,49.3407
13534,40.6509
13535,31.9546
13536,65.0436
13537,29.5999
13538,29.8916
13539,47.3153
13540,78.288
13541,61.7051
13542,43.134
13543,36.4969
13544,37.0279
13545,15.8204
13546,9.18646
13547,50.6091
13548,6.60634
13549,68.0158
13550,18.5802
13551,43.5061
13552,57.0898
13553,47.563
13554,10.034
13555,31.01
13556,17.4396
13557,42.3286
13558,51.9312
13559,56.1929
13560,15.4825
13561,24.2219
13562,75.2494
13563,40.227
13564,28.6613
13565,41.8219
13566,57.4259
13567,17.8937
13568,84.4478
13569,53.6856
13570,81.4383
13571,37.2231
13572,50.9895
13573,67.0417
13574,74.4973
13575,18.0919
13576,46.1354
13577,30.7509
13578,81.6203
13579,46.2532
13580,19.003
13581,42.2307
13582,81.7724
13583,51.0662
13584,35.7375
13585,56.2993
13586,47.537
13587,73.8516
13588,57.5
13589,29.181
13590,22.7722
13591,18.0693
13592,42.5812
13593,52.7988
13594,31.3622
13595,60.6964
13596,69.9546
13597,73.2502
13598,38.713
13599,31.6972
13600,67.6913
13601,51.068
13602,37.9626
13603,29.7592
13604,70.0567
13605,35.9349
13606,48.5892
13607,76.8663
13608,70.223
13609,11.9827
13610,27.2927
13611,1.65304
13612,87.0452
13613,40.7023
13614,44.2753
13615,48.933
13616,17.3186
13617,12.2414
13618,30.7164
13619,43.3807
13620,49.0687
13621,21.9077
13622,42.7059
13623,8.87944
13624,40.899
13625,50.5436
13626,24.8915
13627,35.737
13628,60.792
13629,46.4992
13630,47.1075
13631,48.3678
13632,71.6158
13633,50.919
13634,42.692
13635,64.3233
13636,52.8414
13637,46.766
13638,38.5083
13639,59.7502
13640,77.6371
13641,72.37
13642,44.7412
13643,77.1179
13644,10.7319
13645,38.2449
13646,47.7085
13647,46.3526
13648,69.7968
13649,39.0505
13650,10.345
13651,78.6945
13652,51.293
13653,39.8593
13654,87.5885
13655,56.6538
13656,32.9824
13657,30.6905
13658,0.353012
13659,53.1196
13660,56.5002
13661,78.5871
13662,13.9285
13663,50.9345
13664,5.82862
13665,39.4254
13666,13.8497
13667,18.582
13668,19.2548
13669,60.7045
13670,36.8464
13671,22.0358
13672,6.04033
13673,83.6408
13674,9.03798
13675,49.2068
13676,54.4284
13677,54.7485
13678,22.7142
13679,37.3998
13680,17.3527
13681,29.3293
13682,40.3694
13683,37.1531
13684,34.1272
13685,65.8594
13686,81.2825
13687,21.1981
13688,48.7143
13689,25.6375
13690,57.9161
13691,16.2896
13692,13.188
13693,36.213
13694,58.8282
13695,60.2981
13696,16.9238
13697,46.3164
13698,27.177
13699,73.7935
13700,26.9885
13701,25.1173
13702,37.7575
13703,10.9895
13704,17.2349
13705,24.0038
13706,91.6352
13707,83.1889
13708,73.0431
13709,59.5675
13710,25.5099
13711,4.2092
13712,59.7054
13713,50.0929
13714,33.1857
13715,48.2497
13716,33.9565
13717,78.9151
13718,64.8503
13719,30.8941
13720,85.1347
13721,88.7274
13722,67.1105
13723,42.7489
13724,59.4446
13725,51.4907
13726,54.8175
13727,6.35919
13728,42.4231
13729,7.50457
13730,5.69956
13731,55.6402
13732,60.945
13733,31.5157
13734,41.803
13735,52.8018
13736,69.6774
13737,39.0357
13738,4.439
13739,27.9291
13740,57.114
13741,40.7209
13742,67.2548
13743,74.6885
13744,81.8725
13745,47.1383
13746,36.9402
13747,65.9041
13748,73.3026
13749,49.7056
13750,39.3097
13751,75.2829
13752,38.1248
13753,41.0604
13754,17.4519
13755,32.6398
13756,38.948
13757,73.0574
13758,42.0759
13759,47.5484
13760,43.6157
13761,28.8454
13762,50.2378
13763,49.1324
13764,24.9952
13765,51.8943
13766,32.5506
13767,41.3339
13768,13.3247
13769,45.9652
13770,44.906
13771,37.3466
13772,73.5809
13773,23.0779
13774,49.6367
13775,78.7546
13776,50.1091
13777,26.893
13778,19.3368
13779,55.8494
13780,75.7282
13781,58.5005
13782,34.6682
13783,55.156
13784,17.9657
13785,54.6694
13786,16.7847
13787,43.1731
13788,68.2492
13789,73.5128
13790,37.9229
13791,13.9254
13792,30.7898
13793,42.4854
13794,-1.94601
13795,47.5531
13796,37.4563
13797,36.8968
13798,31.3458
13799,35.699
13800,39.5497
13801,60.5918
13802,51.1052
13803,81.751
13804,71.7968
13805,80.5056
13806,78.3076
13807,64.4349
13808,16.5708
13809,63.5995
13810,54.0623
13811,47.1265
13812,62.8556
13813,38.5576
13814,41.3437
13815,71.4062
13816,45.1892
13817,13.7679
13818,50.4412
13819,25.1092
13820,61.188
13821,27.2877
13822,89.3688
13823,3.86481
13824,47.4706
13825,64.3291
13826,57.8045
13827,36.9541
13828,59.6524
13829,71.8182
13830,62.5523
13831,18.9772
13832,48.6185
13833,44.9147
13834,18.2008
13835,45.4407
13836,68.691
13837,34.5087
13838,22.8931
13839,56.7157
13840,51.702
13841,30.2527
13842,44.5257
13843,15.7602
13844,32.5244
13845,44.3792
13846,53.9595
13847,45.6191
13848,44.034
13849,60.2839
13850,77.1899
13851,31.128
13852,58.4018
13853,52.2174
13854,55.4483
13855,44.2397
13856,81.9233
13857,47.3848
13858,55.1589
13859,34.0504
13860,75.4905
13861,60.5465
13862,42.0983
13863,15.8873
13864,18.8127
13865,46.1795
13866,25.7299
13867,35.2601
13868,60.9555
13869,29.7442
13870,62.5258
13871,49.0273
13872,61.7737
13873,33.3546
13874,76.4163
13875,40.9058
13876,30.7637
13877,44.8499
13878,19.2116
13879,7.53525
13880,49.4803
13881,74.8145
13882,64.1293
13883,10.6776
13884,67.8267
13885,45.1784
13886,47.3453
13887,37.6239
13888,29.3221
13889,70.5409
13890,84.4126
13891,42.8149
13892,32.8022
13893,88.9955
13894,51.231
13895,38.4348
13896,6.87069
13897,34.4633
13898,10.7649
13899,64.6385
13900,43.8009
13901,34.2919
13902,60.9082
13903,37.4762
13904,55.3132
13905,61.0714
13906,32.8323
13907,17.6902
13908,33.396
13909,20.6492
13910,11.8081
13911,76.5535
13912,56.7221
13913,16.8522
13914,46.5111
13915,68.0997
13916,5.91488
13917,25.3701
13918,70.1914
13919,91.3446
13920,50.6373
13921,73.0538
13922,85.8674
13923,14.6175
13924,33.005
13925,10.1516
13926,43.6093
13927,55.3107
13928,15.6759
13929,39.4061
13930,50.2672
13931,45.4043
13932,22.3918
13933,27.5269
13934,27.862
13935,18.4206
13936,36.4021
13937,35.6487
13938,3.65689
13939,47.0802
13940,69.1288
13941,30.8783
13942,74.7889
13943,49.9187
13944,54.7983
13945,74.2732
13946,69.2139
13947,61.7288
13948,40.1756
13949,55.2345
13950,49.3304
13951,38.3871
13952,32.3971
13953,56.9855
13954,15.6788
13955,82.0331
13956,46.0781
13957,77.2488
13958,78.0247
13959,70.2693
13960,43.6441
13961,87.9621
13962,83.3965
13963,57.5948
13964,71.1612
13965,32.2733
13966,51.8617
13967,84.8829
13968,26.4608
13969,37.9446
13970,73.0145
13971,70.7274
13972,4.26878
13973,26.9441
13974,64.9755
13975,28.0563
13976,52.8325
13977,86.6773
13978,23.6142
13979,86.1356
13980,92.28
13981,23.9571
13982,86.2947
13983,49.9211
13984,27.242
13985,33.35
13986,85.7173
13987,36.7043
13988,35.559
13989,22.6136
13990,47.1136
13991,53.9076
13992,71.2824
13993,48.2979
13994,25.8049
13995,52.6889
13996,3.59508
13997,51.503
13998,34.4042
13999,60.5573
14000,50.7579
14001,57.0792
14002,36.2324
14003,32.5513
14004,30.6869
14005,81.3536
14006,64.1736
14007,2.65492
14008,17.6181
14009,35.4909
14010,51.8999
14011,49.0833
14012,20.5058
14013,82.7579
14014,53.8006
14015,4.71309
14016,32.8963
14017,66.5667
14018,44.094
14019,26.4392
14020,26.4903
14021,78.1885
14022,86.4519
14023,54.7809
14024,25.8241
14025,50.9344
14026,56.6038
14027,15.581
14028,30.7289
14029,73.3708
14030,62.8352
14031,36.617
14032,33.9085
14033,42.991
14034,54.9013
14035,1.66991
14036,40.3071
14037,59.5509
14038,31.3917
14039,65.2635
14040,4.41332
14041,46.8103
14042,48.1589
14043,24.5514
14044,42.0161
14045,55.6905
14046,33.9013
14047,56.5702
14048,57.4995
14049,60.9316
14050,44.7983
14051,57.1464
14052,53.4442
14053,31.7489
14054,27.3312
14055,38.5149
14056,65.4559
14057,53.4196
14058,45.6572
14059,47.202
14060,33.6865
14061,59.2735
14062,24.6572
14063,61.8053
14064,51.5833
14065,10.8404
14066,45.9705
14067,51.3943
14068,6.78309
14069,82.5556
14070,10.5483
14071,44.4014
14072,51.0356
14073,42.6743
14074,40.2309
14075,87.7123
14076,24.7703
14077,19.5777
14078,87.9535
14079,43.2469
14080,80.053
14081,80.936
14082,54.4899
14083,25.9602
14084,90.171
14085,70.0438
14086,62.8221
14087,56.7156
14088,39.484
14089,44.0998
14090,37.8074
14091,59.6231
14092,66.6089
14093,40.3226
14094,70.8355
14095,11.1034
14096,26.732
14097,37.8788
14098,36.1514
14099,-2.27696
14100,37.2766
14101,8.7891
14102,47.3665
14103,84.0292
14104,31.3657
14105,46.7864
14106,6.23029
14107,43.4001
14108,21.3009
14109,30.0324
14110,28.7352
14111,13.2119
14112,11.3048
14113,51.637
14114,43.9326
14115,63.8434
14116,59.7774
14117,40.7626
14118,52.2734
14119,56.7486
14120,48.3565
14121,82.5288
14122,30.4894
14123,63.6601
14124,22.2751
14125,38.7297
14126,63.9677
14127,52.8886
14128,40.1096
14129,88.7881
14130,55.1712
14131,42.5511
14132,46.5996
14133,33.0267
14134,43.672
14135,55.1831
14136,49.0908
14137,53.2306
14138,46.7327
14139,41.8252
14140,38.2258
14141,57.556
14142,58.9479
14143,33.3514
14144,1.44075
14145,35.8482
14146,39.3014
14147,40.7811
14148,51.2284
14149,55.9754
14150,25.1044
14151,72.8867
14152,57.3276
14153,49.05
14154,40.2443
14155,49.5924
14156,46.0342
14157,13.9825
14158,18.7327
14159,88.2823
14160,78.8918
14161,25.712
14162,81.3697
14163,59.7813
14164,37.5045
14165,29.8638
14166,70.5297
14167,26.8684
14168,44.4853
14169,51.3217
14170,66.4233
14171,38.8516
14172,66.5775
14173,24.2918
14174,74.9108
14175,39.2132
14176,35.3186
14177,29.9656
14178,43.8267
14179,26.6301
14180,44.9338
14181,44.7892
14182,38.3973
14183,48.0751
14184,26.1004
14185,22.3828
14186,66.0869
14187,41.0473
14188,21.8518
14189,53.0131
14190,83.973
14191,58.5654
14192,58.4489
14193,28.1966
14194,22.1759
14195,15.6353
14196,86.0465
14197,4.03506
14198,51.4014
14199,48.5801
14200,51.019
